name,lat,lng,category,city,country,googleMapsLink,note
美川是山居 天婦羅,35.675456,139.7930708,天婦羅,東京,JP,http://maps.google.com/?cid=15035242195208815318,
Asakusa Amairo,35.7117086,139.7956502,日式料理,東京,JP,http://maps.google.com/?cid=11930695447868092908,
日本橋天丼 金子半之助,35.6853778,139.7752665,日式料理,東京,JP,http://maps.google.com/?cid=2076606597046497200,
池波正太郎 天婦羅 天藤,35.713,139.7942,天婦羅,東京,JP,http://maps.google.com/?cid=5947806842312342593,
天ぷら 中山,35.6840743,139.7826777,天婦羅,東京,JP,http://maps.google.com/?cid=18163348533606970012,
Takahashi,35.6996338,139.8136127,日式料理,東京,JP,http://maps.google.com/?cid=8977903704261922299,
野口鮮魚店,35.7064163,139.8056161,日式料理,東京,JP,http://maps.google.com/?cid=2640146096609332255,
鰻禪,35.7088356,139.805712,鰻魚料理,東京,JP,http://maps.google.com/?cid=603762350995477227,
Hitsumabushi Bincho Tokyo Solamachi,35.7102516,139.8123781,鰻魚料理,東京,JP,http://maps.google.com/?cid=3560592831051699338,
Parazzo San Gusto Italian Restaurant,35.7091231,139.8108974,西式料理,東京,JP,http://maps.google.com/?cid=6994581667165807309,
銀座 篝 本店,35.6712019,139.7613315,日式料理,東京,JP,http://maps.google.com/?cid=9392657951139765811,
Tonkatsu Mitsuya,35.7227845,139.7625873,豬排,東京,JP,http://maps.google.com/?cid=11527059580953061668,
Edomondo,35.7337264,139.7683329,日式料理,東京,JP,http://maps.google.com/?cid=6292940182195200627,
一頭牛燒肉 房家,35.7275473,139.7722199,燒肉/燒烤,東京,JP,http://maps.google.com/?cid=16810459987792913461,
燒肉 鶯谷園,35.7223556,139.7793444,燒肉/燒烤,東京,JP,http://maps.google.com/?cid=392636670008216114,
順園小館,25.012306,121.535557,台式料理,台北,TW,http://maps.google.com/?cid=11247103603898198318,
樂業麵線,25.0203095,121.5525343,台式小吃,台北,TW,http://maps.google.com/?cid=9700120781889267523,
昇冠雞排專賣店 崇德店,25.0241726,121.5552345,台式料理,台北,TW,http://maps.google.com/?cid=6682730703604135075,
文昌炸醬麵(無分店）,24.7579147,121.7514739,台式料理,宜蘭,TW,http://maps.google.com/?cid=10836397512327730708,
宜蘭廟口紅糟魷魚,24.7594778,121.7528743,台式料理,宜蘭,TW,http://maps.google.com/?cid=5456482460948867542,
原來豆花｜宜蘭店,24.7604572,121.752115,台式料理,宜蘭,TW,http://maps.google.com/?cid=15803183869361920860,
Chou Chou 迷你可麗露專賣店,24.7661827,121.7680122,台式料理,宜蘭,TW,http://maps.google.com/?cid=7289158765490970223,
龍潭春捲伯（3/7～3/11休息）,24.7780418,121.743758,台式料理,宜蘭,TW,http://maps.google.com/?cid=11428840002449225356,
義豐蔥油派,24.677704,121.7669123,台式料理,宜蘭,TW,http://maps.google.com/?cid=14946209618221788771,
阿肥蔥油餅,24.744294,121.7248095,購物,宜蘭,TW,http://maps.google.com/?cid=9597329290383522881,
宜蘭北門傳承蒜味肉羹在地小吃,24.7605571,121.7520978,台式料理,宜蘭,TW,http://maps.google.com/?cid=2091008143949317463,
阿林鵝肉,22.9767448,120.2227728,台式料理,台南,TW,http://maps.google.com/?cid=13420373475650363716,
田樂咖哩,25.0292663,121.5562349,咖哩/印度,台北,TW,http://maps.google.com/?cid=10939389524448742173,
阿來甜不辣,25.0455556,121.5844444,台式料理,台北,TW,http://maps.google.com/?cid=17772417167626532441,
麵線傳奇,25.0616539,121.5211472,台式小吃,台北,TW,http://maps.google.com/?cid=7017299214384653405,
山鯨燒肉 漢口店,24.1668144,120.6753156,燒肉/燒烤,台中,TW,http://maps.google.com/?cid=1165511701890094351,
同安街麵線羹,25.0229909,121.5209924,台式小吃,台北,TW,http://maps.google.com/?cid=17682844454202599879,
秋菓草莓大福專賣,24.1697662,120.6769097,台式料理,台中,TW,http://maps.google.com/?cid=15831051681360849915,
麵屋德家,25.0609926,121.5204273,台式料理,台北,TW,http://maps.google.com/?cid=6222896911155694856,
KATSU鑫 熟成豬排蓋飯｜安和店,25.0385766,121.5520412,豬排,台北,TW,http://maps.google.com/?cid=15659568897590022260,
找晨。Find Morning手作輕食料理(北屯店),24.1672523,120.6949495,台式料理,台中,TW,http://maps.google.com/?cid=10154912448252733652,
MR.GAPAO嘎拋先生-打拋專賣店,24.1420579,120.6801008,台式料理,台中,TW,http://maps.google.com/?cid=4057653653923567311,
脂 板前 炭火燒肉,24.135902,120.662257,燒肉/燒烤,台中,TW,http://maps.google.com/?cid=16535087672244797162,
老宋記真善美牛肉麵,25.0199052,121.5538534,台式料理,台北,TW,http://maps.google.com/?cid=4558610094506869503,
文｜火｜處｜方 料理所,25.0327138,121.5511257,台式料理,台北,TW,http://maps.google.com/?cid=4105279913960851001,
宜嘉二手OA辦公傢俱,25.0232714,121.5166654,台式料理,台北,TW,http://maps.google.com/?cid=10573178338706019252,
雞白湯專門 拉麵一貴 らーめん一貴,25.069243,121.3678956,景點,桃園,TW,http://maps.google.com/?cid=18392274616949386946,
龍記搶鍋麵,25.0420484,121.5109227,台式料理,台北,TW,http://maps.google.com/?cid=11971878931933828821,
無敵水餃,25.0391745,121.5762309,台式料理,台北,TW,http://maps.google.com/?cid=7287649653220780674,
阿琴蚵嗲,24.9587251,121.2719728,台式料理,桃園,TW,http://maps.google.com/?cid=4036048290476998581,
監獄蛋餅,24.9749897,121.2721003,台式料理,桃園,TW,http://maps.google.com/?cid=3418459605033047258,
詹式炸鷄,23.7580546,120.6868483,台式料理,嘉義,TW,http://maps.google.com/?cid=9443947189975201236,
竹山煎餃,23.75646,120.6828461,台式料理,嘉義,TW,http://maps.google.com/?cid=10797409320537941754,
文芳小吃部,23.7547833,120.6825379,台式料理,嘉義,TW,http://maps.google.com/?cid=2943562258422622235,
鄭記韭菜盒（竹山美食 票選第二名）韭菜盒-蔥油餅-牛肉餡餅-豬肉餡餅-蛋餅-小米粥,23.7566593,120.6844928,台式小吃,嘉義,TW,http://maps.google.com/?cid=12831118481323107369,
休士頓雞排(Chicken Cutlet),24.2542032,120.5326457,台式料理,台中,TW,http://maps.google.com/?cid=7921276293522455555,
鴨寶食堂,24.2488191,120.5386885,台式料理,台中,TW,http://maps.google.com/?cid=3239236872507533534,
林異香齋餅店-台中伴手禮、台中名產、梧棲名產、梧棲伴手禮,24.257501,120.5299148,台式料理,台中,TW,http://maps.google.com/?cid=6798821255709577840,
正典牛乳大王 餅乾三明治冰磚,23.9449293,120.6972548,冰品,台中,TW,http://maps.google.com/?cid=10215646528156352226,
［中興新村］e92coffee 依舊愛咖啡,23.9422742,120.7001632,咖啡廳,台中,TW,http://maps.google.com/?cid=7739023693362172511,
丘山茶 Hilltea,23.941948,120.7001768,台式料理,台中,TW,http://maps.google.com/?cid=17095837116151290524,
紅燈籠三輪車仙草,25.0515401,121.5662158,台式料理,台北,TW,http://maps.google.com/?cid=18407963972102593883,
Fourninetine Bakery 大安店,25.0363402,121.547275,麵包坊,台北,TW,http://maps.google.com/?cid=9568580183991768878,
巷子口食堂,25.0317811,121.5527197,台式料理,台北,TW,http://maps.google.com/?cid=10434946754628441403,
龍人拉麵,25.0443207,121.545918,拉麵,台北,TW,http://maps.google.com/?cid=8512907777922001744,
台電勵進餐廳,25.0278637,121.5248983,台式料理,台北,TW,http://maps.google.com/?cid=6073768634444348323,
味有招,25.0302278,121.5074612,台式料理,台北,TW,http://maps.google.com/?cid=15416401248519234217,
小南門福州傻瓜乾麵 延平總店,25.0354302,121.5078009,台式料理,台北,TW,http://maps.google.com/?cid=627685720361379321,
流火茶坊 高雄手搖飲,22.632119,120.317574,手搖/茶飲,高雄,TW,http://maps.google.com/?cid=16137361712487002605,
小雅茶飲-芋頭西米露,22.6438377,120.308037,台式料理,高雄,TW,http://maps.google.com/?cid=3925251731365127126,
蔡氏排骨炒飯,22.6160385,120.2967999,台式料理,高雄,TW,http://maps.google.com/?cid=14988676249280447782,
苓雅油煎肉圓,22.6219916,120.3161395,台式小吃,高雄,TW,http://maps.google.com/?cid=1850557082028298572,
香港茶水攤 延吉店,25.0419098,121.5547943,台式料理,台北,TW,http://maps.google.com/?cid=10799084686808066597,
漣戶,22.9960208,120.232945,台式料理,台南,TW,http://maps.google.com/?cid=11939953182613140483,
炒鱔魚專家,22.9835442,120.2259154,台式料理,台南,TW,http://maps.google.com/?cid=13594278920104508005,
阿杰溫體牛肉湯,22.9992848,120.2008623,台式料理,台南,TW,http://maps.google.com/?cid=3645096630466435902,
山貓茶事 竹山店,23.764898,120.7042851,台式料理,嘉義,TW,http://maps.google.com/?cid=11346660881425786407,
丰山 可麗露專賣店 第六市場店,24.1557383,120.663261,台式料理,台中,TW,http://maps.google.com/?cid=9859757178437694760,
德華口腔顎面外科牙醫診所【台大博士微創植牙與智齒專家權威推薦】,25.0420794,121.5130546,台式料理,台北,TW,http://maps.google.com/?cid=1457023940354565690,
吳記北平餡餅專賣店,25.0525599,121.4668932,台式料理,台北,TW,http://maps.google.com/?cid=16686930890749352182,
福緣火鍋,25.2250394,121.6302262,火鍋,基隆,TW,http://maps.google.com/?cid=7442244836221017935,
芮㍿🔥 京都行きの電車には11席あり、そのうち1席は猫用です創立5周年を迎えることができ嬉しく思っております。,25.043709,121.504452,台式料理,台北,TW,http://maps.google.com/?cid=2668052849517529994,
荷麵亭 HASUMENTEI 北投店,25.133434,121.49799,台式料理,台北,TW,http://maps.google.com/?cid=8760994926048307481,
徐記紅糖餅,24.9605296,121.2220517,台式料理,桃園,TW,http://maps.google.com/?cid=16850679085116520889,
Seed Bakery 麵包籽 文興店,24.8156957,121.0185703,麵包坊,新竹,TW,http://maps.google.com/?cid=14079559252961961483,
橫濱家系拉麵 特濃屋,25.0573244,121.5250309,拉麵,台北,TW,http://maps.google.com/?cid=12541084170680776907,
壹零手工蛋餅,24.9979031,121.5185771,台式料理,台北,TW,http://maps.google.com/?cid=4113691764117763110,
九品川,25.0203513,121.5337443,台式料理,台北,TW,http://maps.google.com/?cid=5130961434231419233,
義興公園臭豆腐,24.949549,121.2089352,景點,桃園,TW,http://maps.google.com/?cid=10454449066017045526,
onon_cake 二溫菓子 可麗露專賣店,24.9573643,121.2385392,甜點,桃園,TW,http://maps.google.com/?cid=11151544923448383197,
ATTENTION,24.8028711,120.968586,台式料理,新竹,TW,http://maps.google.com/?cid=3829884046515707196,
黑麻糬😋（每日限量..售完打烊）,25.0496062,121.5421273,台式料理,台北,TW,http://maps.google.com/?cid=15195229107553858495,
強蛋餅,23.9708548,121.6106558,台式料理,花蓮,TW,http://maps.google.com/?cid=17174939600740041239,
蔡記豆花,23.977527,121.603431,台式料理,花蓮,TW,http://maps.google.com/?cid=5522321972281742977,
邊境法式點心坊,23.985538,121.6046196,港式/粵菜,花蓮,TW,http://maps.google.com/?cid=11418689811474605274,
找到了可頌小売所,23.9810684,121.6154356,台式料理,花蓮,TW,http://maps.google.com/?cid=5105977884496644494,
Top烘焙房自強店,23.9918113,121.5972265,台式料理,花蓮,TW,http://maps.google.com/?cid=8256858110460838113,
義珍香烘焙坊(蘇澳總店),24.5961169,121.8502226,台式料理,宜蘭,TW,http://maps.google.com/?cid=6987152990070981447,
四維先生鳳梨冰🔺內部整修預計2026夏天營業🔺,23.9751405,121.6148304,冰品,花蓮,TW,http://maps.google.com/?cid=15656764687365714668,
東大門夜市茶坑小巷各省一條街G49號,23.9716101,121.6108743,景點,花蓮,TW,http://maps.google.com/?cid=5978006060155086327,
瓦克茶飲 Walker Tea Shop |花蓮飲料推薦|花蓮必喝|特色飲料|在地品牌,23.9803976,121.6064312,台式料理,花蓮,TW,http://maps.google.com/?cid=14909463052600769628,
期香茶棧 金三角店,23.9787537,121.6058666,台式料理,花蓮,TW,http://maps.google.com/?cid=14592925265149666863,
一青苑手工茶殿,23.9760392,121.6085306,台式料理,花蓮,TW,http://maps.google.com/?cid=3441907174099256115,
林記明禮路葱油餅,23.9821166,121.6087342,台式料理,花蓮,TW,http://maps.google.com/?cid=2322427910628055288,
南方澳無名蝦餅蚵嗲蘿蔔糕,24.5833473,121.8646666,台式料理,宜蘭,TW,http://maps.google.com/?cid=10538640797300279540,
米琪淋乳凍蛋糕,25.1764407,121.6880681,甜點,基隆,TW,http://maps.google.com/?cid=5480482841736612931,
豚小屋拉麵,25.0825776,121.5667018,拉麵,台北,TW,http://maps.google.com/?cid=10311727746139042136,
國聲沾醬雞排,23.9812603,121.6053606,台式料理,花蓮,TW,http://maps.google.com/?cid=10036125918855414788,
巧福便當（不外送.10:00～13:00不接電話）,25.0444813,121.5123479,台式料理,台北,TW,http://maps.google.com/?cid=12345510824883638513,
瀧厚炙燒熟成牛排 台北.北車店,25.0477467,121.5169983,西式料理,台北,TW,http://maps.google.com/?cid=14639805110710727222,
嘉義諸羅山涼麵,23.4735778,120.4578121,台式料理,嘉義,TW,http://maps.google.com/?cid=166098632772223803,
嘉義車頭火雞肉飯（永香珍食堂）,23.4783679,120.4417688,台式料理,嘉義,TW,http://maps.google.com/?cid=2564100312866548063,
北港江記龍門生炒鴨肉焿,25.0730583,121.4981477,台式料理,台北,TW,http://maps.google.com/?cid=3384111146039834766,
天鷄麵屋坊,25.052361,121.5196587,台式料理,台北,TW,http://maps.google.com/?cid=10352788028703059934,
Sumiyaki Yakitori Sasanoya,35.7209281,139.7798305,燒肉/燒烤,東京,JP,http://maps.google.com/?cid=6293545162101516474,
食譜自助百匯餐廳,24.807079,120.975231,台式料理,新竹,TW,http://maps.google.com/?cid=8156670472191249215,
東輝韓食館,25.0596308,121.5345902,台式料理,台北,TW,http://maps.google.com/?cid=5902314775038710794,
阿水師米糕/碗粿,23.4859764,120.4395205,台式小吃,嘉義,TW,http://maps.google.com/?cid=3068378222734970736,
頭頓煎蝦餅,25.0037809,121.3078901,台式料理,桃園,TW,http://maps.google.com/?cid=7785884594298398212,
正港泰享吃泰式料理,25.0045099,121.3071113,泰式料理,桃園,TW,http://maps.google.com/?cid=13266506375500580369,
蚵四海小吃,25.0662147,121.5006487,台式料理,台北,TW,http://maps.google.com/?cid=6957061371576797063,
社頭味香鍋貼水餃專賣店,23.8998517,120.5874251,台式料理,台中,TW,http://maps.google.com/?cid=981639478353019025,
社頭蒜頭麵,23.9042,120.5844713,台式料理,台中,TW,http://maps.google.com/?cid=4393802710239350223,
libreadry 巢屋,25.0388239,121.5520863,麵包坊,台北,TW,http://maps.google.com/?cid=4901833457977212161,
巢飯麵食館（市府店）,25.0420463,121.5643503,台式料理,台北,TW,http://maps.google.com/?cid=10126667249373002455,
麵屋道樂,25.0802958,121.4817466,台式料理,台北,TW,http://maps.google.com/?cid=6145004653603153307,
新港廟口鴨肉羹,25.0837022,121.4589557,台式料理,台北,TW,http://maps.google.com/?cid=14422281865788501145,
老吳碳烤燒餅,24.7487134,121.7512883,台式料理,宜蘭,TW,http://maps.google.com/?cid=10561239492102372567,
六一一豆漿店,24.9579565,121.2170369,台式料理,桃園,TW,http://maps.google.com/?cid=3829762726216027017,
紅磚粉圓專賣店,23.4695637,120.4596599,台式料理,嘉義,TW,http://maps.google.com/?cid=15869155288449267518,
一樂漁場生魚片丼飯專賣店,25.0003915,121.5190308,台式料理,台北,TW,http://maps.google.com/?cid=941002456102297903,
Boulangerie Ours,25.0256244,121.5479493,麵包坊,台北,TW,http://maps.google.com/?cid=5025928800768925454,
探扒霸-平價午晚餐 台中美食/南屯美食推薦/南屯小吃/南屯熱炒/南屯炒飯/南屯必吃,24.1268307,120.6296972,台式料理,台中,TW,http://maps.google.com/?cid=8958649616567923425,
羊叔叔早餐店,25.0486005,121.4533554,台式料理,台北,TW,http://maps.google.com/?cid=15242094453779649826,
公園粉條甜品店(川日),25.0571503,121.4352184,景點,台北,TW,http://maps.google.com/?cid=7793035176777000845,
小高拉麵 板橋民權路,25.0158881,121.4574179,拉麵,台北,TW,http://maps.google.com/?cid=10607419465055667395,
阿蘭姊小吃店,24.5512266,120.8174,台式料理,新竹,TW,http://maps.google.com/?cid=14083294991602921503,
日向洋食（不提供當日定位，可現場候位,25.0906096,121.5243643,台式料理,台北,TW,http://maps.google.com/?cid=941378302997757543,
及品鍋貼水餃專賣店,25.0968077,121.5214484,台式料理,台北,TW,http://maps.google.com/?cid=4939516745448700874,
哈哈羅55泰式船麵(士林店),25.0888355,121.521739,泰式料理,台北,TW,http://maps.google.com/?cid=2069232347826143265,
山田麻糬製造所,24.8020976,120.9667146,台式料理,新竹,TW,http://maps.google.com/?cid=14259862808395085598,
小陳故事手工臭豆腐專賣店,25.0714288,121.4324682,台式小吃,台北,TW,http://maps.google.com/?cid=2412137965604910542,
三槐堂,25.0305747,121.5193423,台式料理,台北,TW,http://maps.google.com/?cid=10535531954285996704,
新東羊 羊肉料理專賣店,25.0661623,121.5404333,羊肉爐,台北,TW,http://maps.google.com/?cid=16702092433458892171,
福大蒸餃館,25.0515133,121.5216363,台式料理,台北,TW,http://maps.google.com/?cid=10460725085699448610,
赤丸,25.0556871,121.5196987,台式料理,台北,TW,http://maps.google.com/?cid=4602006365736431591,
三角店客家菜包,24.9551831,121.2190318,台式料理,桃園,TW,http://maps.google.com/?cid=11436020178232518041,
大湳小林雞排肉羹 中壢後站店,24.9512979,121.2259114,台式料理,桃園,TW,http://maps.google.com/?cid=17497520750419334150,
石家正阿美綠豆湯 西門店,22.998748,120.200475,台式料理,台南,TW,http://maps.google.com/?cid=12803034507601461677,
台灣陳沙茶火鍋,24.1385896,120.6831206,火鍋,台中,TW,http://maps.google.com/?cid=7031644330897475730,
鈴蘭碗粿,23.404782,120.5120625,台式小吃,嘉義,TW,http://maps.google.com/?cid=5620928348951141705,
啖餅坊手工蛋餅專賣店,24.9861678,121.4503611,台式料理,台北,TW,http://maps.google.com/?cid=15152486228066928787,
哞哞屋 （休假請看臉書粉絲團，2:30開始營業～賣完為止）,24.1810516,120.5932733,台式料理,台中,TW,http://maps.google.com/?cid=7056583112651783910,
吳氏湯包,25.0516528,121.3641912,上海料理,桃園,TW,http://maps.google.com/?cid=10330894873525239642,
芋叔叔芋頭酥,24.9895092,121.3118249,台式料理,桃園,TW,http://maps.google.com/?cid=9453289783046837661,
無名車輪餅,25.0275955,121.5064982,台式料理,台北,TW,http://maps.google.com/?cid=16531218716286245024,
鴨大哥港式脆皮烤鴨「沙鹿屏西店」,24.2080813,120.5681089,台式料理,台中,TW,http://maps.google.com/?cid=2974229696107948504,
鴨大哥港式脆皮櫻桃烤鴨（水湳經貿店）暫改土番鴨（2.6公斤）替代/由於櫻桃鴨全台大缺貨,24.1825762,120.6647622,台式料理,台中,TW,http://maps.google.com/?cid=1684073564581575625,
一口香餡餅,24.5687902,120.823717,台式料理,新竹,TW,http://maps.google.com/?cid=6059182402767279767,
如意麵店,24.5718278,120.8313467,台式料理,新竹,TW,http://maps.google.com/?cid=15492064911823163276,
大黃記胡椒餅,25.0888097,121.5083168,台式料理,台北,TW,http://maps.google.com/?cid=12809767352832382670,
九指快手包子店,24.9529235,121.35142,台式料理,桃園,TW,http://maps.google.com/?cid=5478253628587487873,
田中臭豆腐,25.066727,121.4824216,台式小吃,台北,TW,http://maps.google.com/?cid=18432746696817785725,
Mon dessert | 可麗露｜達克瓦茲外帶專門店-雙城店(無內用,25.0679745,121.5249826,甜點,台北,TW,http://maps.google.com/?cid=13640822815162901572,
姐 弟泰國小吃店,25.0492455,121.4664964,泰式料理,台北,TW,http://maps.google.com/?cid=10187217273987408315,
賺錢湯,25.0018073,121.6153593,台式料理,台北,TW,http://maps.google.com/?cid=8182188898216005606,
味の豆腐,25.0010672,121.6128492,台式料理,台北,TW,http://maps.google.com/?cid=12458897110965531744,
啟英蛋餅,24.9727727,121.2346072,台式料理,桃園,TW,http://maps.google.com/?cid=3584046471105362655,
正東山肉圓（不定期公休，請看FB粉專）,24.1703928,120.6912393,台式小吃,台中,TW,http://maps.google.com/?cid=2488756504571711949,
精誠夜市,24.0726548,120.52671,景點,台中,TW,http://maps.google.com/?cid=17087762823278290887,
娜辣子 正宗重慶酸辣粉,25.0272528,121.4585509,台式料理,台北,TW,http://maps.google.com/?cid=10257816613605317428,
港豐撈麵飯堂,25.0230519,121.4611199,台式料理,台北,TW,http://maps.google.com/?cid=3745815444454123590,
臭味香麻辣臭豆腐,24.9924563,121.4294864,台式小吃,桃園,TW,http://maps.google.com/?cid=11673907827051118962,
無名肉羹麵,24.9885731,121.4205779,台式料理,桃園,TW,http://maps.google.com/?cid=18377456444588982921,
日馨麵店,24.6925648,120.9076104,台式料理,新竹,TW,http://maps.google.com/?cid=2047186637008752186,
三重後竹圍無名豆花,25.0714652,121.4844389,台式料理,台北,TW,http://maps.google.com/?cid=6990521764941210436,
Kanokwan 老麵攤,25.0537296,121.5311627,台式料理,台北,TW,http://maps.google.com/?cid=1112302249367170284,
陳媽媽紅豆餅,23.4892861,120.4434884,台式料理,嘉義,TW,http://maps.google.com/?cid=4947500916170247639,
老周冷熱飲,22.6360678,120.2929199,台式料理,高雄,TW,http://maps.google.com/?cid=327649046617968361,
城中美食,25.044229,121.512239,台式料理,台北,TW,http://maps.google.com/?cid=11886953367189314278,
西門站茯苓糕,25.0417705,121.5089067,台式料理,台北,TW,http://maps.google.com/?cid=12242862248358609215,
紅昌吉豬血湯,25.0657465,121.5167174,台式料理,台北,TW,http://maps.google.com/?cid=13010312178852786976,
紅茶屋,25.0744639,121.5155667,台式料理,台北,TW,http://maps.google.com/?cid=14689065114371031502,
阿伯蛋包麵,25.0307553,121.4930826,台式料理,台北,TW,http://maps.google.com/?cid=2553309570333776872,
民生路無名豆花,24.1442802,120.6697446,台式料理,台中,TW,http://maps.google.com/?cid=12491713231170259656,
銀魚泰國料理-松江店,25.0533962,121.5320698,泰式料理,台北,TW,http://maps.google.com/?cid=13292991760556718764,
龍哥雞排金山店、3/23、3/24店休,24.1417958,120.6715275,台式料理,台中,TW,http://maps.google.com/?cid=11968271727482779023,
品味香麵攤,24.1383037,120.6451247,台式料理,台中,TW,http://maps.google.com/?cid=14311490647153307463,
不一樣饅頭,24.1402187,120.6738564,台式料理,台中,TW,http://maps.google.com/?cid=13082977762554900739,
赤肉羹,25.0154296,121.4278635,台式料理,桃園,TW,http://maps.google.com/?cid=16158694520720321483,
龍潭許-無敵仙草冰,24.865158,121.213388,冰品,桃園,TW,http://maps.google.com/?cid=8834156968845678995,
仙草小舖（備料售完，將提早打烊！）,24.7905497,121.1766406,台式料理,新竹,TW,http://maps.google.com/?cid=9574839540753666147,
青海牛肉麵,24.163503,120.6570397,台式料理,台中,TW,http://maps.google.com/?cid=5014561768247015045,
和平嘉義火雞肉飯,23.4749267,120.4576316,台式料理,嘉義,TW,http://maps.google.com/?cid=14904929470084183081,
邱家鴨肉麵,24.805072,120.9679186,台式料理,新竹,TW,http://maps.google.com/?cid=8748250014163368637,
新港鴨肉羹,23.5549971,120.3474542,台式料理,嘉義,TW,http://maps.google.com/?cid=10605298486864939633,
德恩國術館,23.9724948,120.9737594,台式料理,台中,TW,http://maps.google.com/?cid=12567051070312602017,
燒瓶子。大肆の鍋 台中北屯店 | 最後點餐時間00:30,24.1758598,120.722874,台式料理,台中,TW,http://maps.google.com/?cid=7261047696177784977,
松包子（Os桑的包子）台中崇德店,24.1769605,120.6860752,台式料理,台中,TW,http://maps.google.com/?cid=8766948804667106200,
頂記 東坡蛋黃鮮肉包,24.1763013,120.6965037,台式料理,台中,TW,http://maps.google.com/?cid=11284521002684395676,
初包子包子饅頭,24.1663315,120.6943809,台式料理,台中,TW,http://maps.google.com/?cid=13257303105545809802,
永留香臭豆腐,24.1823416,120.6992139,台式小吃,台中,TW,http://maps.google.com/?cid=6112604797352820891,
豐鄉味小吃店,24.182861,120.698084,台式料理,台中,TW,http://maps.google.com/?cid=10910109157816424520,
冬山金珠蔥油餅,24.6335264,121.7912398,台式料理,宜蘭,TW,http://maps.google.com/?cid=5237487320871090768,
欣欣食堂(不定休),24.6667337,121.654545,台式料理,宜蘭,TW,http://maps.google.com/?cid=1198381953187170,
烏布雨林峇里島主題餐廳,23.8966204,120.9669209,台式料理,台中,TW,http://maps.google.com/?cid=2096900107842836739,
天下極品 炸杏鮑菇,23.9952166,121.0727251,台式料理,台中,TW,http://maps.google.com/?cid=16914520427565581001,
麵屋壹の穴 ICHI,25.0418912,121.5552509,台式料理,台北,TW,http://maps.google.com/?cid=2043258262762987024,
西市汕頭館總店,24.8042221,120.965153,台式料理,新竹,TW,http://maps.google.com/?cid=12143370679533604227,
黃家園蒸餃館,24.1498422,120.6666814,台式料理,台中,TW,http://maps.google.com/?cid=15891231739096324576,
東北之家酸菜白肉鍋 冠軍酸菜,25.0547153,121.3639671,東北/川湘菜,桃園,TW,http://maps.google.com/?cid=5286830873788205001,
老皮牛肉麵華亞店,25.050443,121.3703653,台式料理,桃園,TW,http://maps.google.com/?cid=885397812922463153,
228臭豆腐,25.0713107,121.486109,台式小吃,台北,TW,http://maps.google.com/?cid=13707535214726573177,
郁日式炸豬排（板橋華興店）,25.0051867,121.4571204,豬排,台北,TW,http://maps.google.com/?cid=15788182142942502695,
泰Chill-平價泰式料理,24.9359053,121.2571405,泰式料理,桃園,TW,http://maps.google.com/?cid=1943165938451938012,
享樂麻辣燙(公休日請看IG),25.0565515,121.4952478,台式料理,台北,TW,http://maps.google.com/?cid=9991289400494042476,
山東老牌水餃牛肉麵,24.1727782,120.6622007,台式料理,台中,TW,http://maps.google.com/?cid=3946539496526316850,
台南虱目魚粥,25.0540482,121.5104349,台式小吃,台北,TW,http://maps.google.com/?cid=8977327580046704774,
泰味館泰式料理吃到飽(愛買桃園店),24.9857719,121.2842616,泰式料理,桃園,TW,http://maps.google.com/?cid=14033443672903757816,
賣麵炎仔,25.0610993,121.5097861,台式料理,台北,TW,http://maps.google.com/?cid=4857750640565943451,
原太原火車站臭豆腐,24.1630855,120.6992739,交通節點,台中,TW,http://maps.google.com/?cid=15020687732074904287,
草屯無名阿美姨蛋餅,23.9781119,120.682748,台式料理,台中,TW,http://maps.google.com/?cid=441220288456269032,
義村羊肉爐,25.0246703,121.5002174,羊肉爐,台北,TW,http://maps.google.com/?cid=2531298878824731700,
自強路陽春麵,25.0804309,121.4924692,台式料理,台北,TW,http://maps.google.com/?cid=15158173969919643583,
南田爌肉飯,23.4696793,120.456067,台式料理,嘉義,TW,http://maps.google.com/?cid=8602446546762951283,
通通泰式風味小吃,25.0907864,121.7013428,泰式料理,基隆,TW,http://maps.google.com/?cid=3564906521947849894,
曾豆腐（營業時間：臉書，IG）,25.1338584,121.7349308,台式料理,基隆,TW,http://maps.google.com/?cid=16656483116848345326,
峰御尚涮涮鍋物 龍濱店,25.0700912,121.5025928,火鍋,台北,TW,http://maps.google.com/?cid=16375777759382693077,
好豆味冰沙豆花,24.803296,120.9700031,冰品,新竹,TW,http://maps.google.com/?cid=7492295268154360523,
梁二哥美食-鱔魚.花枝.鍋燒,23.1544773,120.1783857,台式料理,台南,TW,http://maps.google.com/?cid=9244783515502179515,
真好味米糕枝,23.1566514,120.1773162,台式小吃,台南,TW,http://maps.google.com/?cid=411146639019246284,
陸柒零年代飲品創始店 - 彰化鹿港總行,24.0589996,120.4313273,台式料理,台中,TW,http://maps.google.com/?cid=14584648988501213600,
鹿港傳統粉粿冰（源記）,24.0539793,120.4340671,冰品,台中,TW,http://maps.google.com/?cid=2047291114209095038,
碗粿世家,24.0539499,120.4321628,景點,台中,TW,http://maps.google.com/?cid=9247613391515627741,
蚯蚓龍山麵線糊,24.053817,120.434175,台式小吃,台中,TW,http://maps.google.com/?cid=16172186923126864000,
王罔麵線糊,24.0537604,120.4320815,台式小吃,台中,TW,http://maps.google.com/?cid=6210968706935137586,
台南市牛家莊牛肉湯,22.9895906,120.1944004,台式料理,台南,TW,http://maps.google.com/?cid=11787861772799542663,
